ID,Posted at,Screen name,Text
456681023330209793,2014-04-17 06:30:15 +0000,publikatv,LA UN PAS DE MOARTE! Un bărbat din Şoldăneşti a alertat poliţia când a văzut ce i-a adus fiul din pădure - http://t.co/mbFR5JYPQA
456676493788065792,2014-04-17 06:12:15 +0000,publikatv,MOTIVUL pentru care un tânăr a lansat o alertă falsă cu bombă la un centru comercial din capitală - http://t.co/l1drhqunXE
456675737248866304,2014-04-17 06:09:15 +0000,publikatv,Real Madrid a câştigat Cupa Regelui în Spania  - http://t.co/4wGiR20EQh
456668186423742465,2014-04-17 05:39:14 +0000,publikatv,Un deputat european anunţă că Rusia şi-a ales următoarea victimă după Ucraina - http://t.co/wKncBxbdvR
456665920866242560,2014-04-17 05:30:14 +0000,publikatv,Lovitură de teatru la Atletico Mineiro! Anelka nu s-a prezentat la nou său club  - http://t.co/pzovXTCK9C
456663657443639296,2014-04-17 05:21:15 +0000,publikatv,Căutările disperate continuă în largul Coreei de Sud. Numărul morţilor din feribotul scufundat a crescut  - http://t.co/DyKfvoVekA
456662900820553728,2014-04-17 05:18:14 +0000,publikatv,Ministrul de Interne al Ucrainei a confirmat: Trei separatişti au fost ucişi la Mariupol - http://t.co/kpD0CdDsD7
456659126370566145,2014-04-17 05:03:14 +0000,publikatv,Coreenii vor dreptate pentru Kim Yuna. Arbitrajul de la Soci nu a fost corect  - http://t.co/e79xvv6ckb
456654599558934530,2014-04-17 04:45:15 +0000,publikatv,Erou pentru o zi. Un copil bolnav din SUA a imitat celebrul actor Iron Man - http://t.co/FUgQDEHuRE
456648558746140673,2014-04-17 04:21:15 +0000,publikatv,"În Joia Mare, Mântuitorul ne-a lăsat o lecţie de smerenie în faţa aproapelui  - http://t.co/LLbYjA4FFD"
456647045692919808,2014-04-17 04:15:14 +0000,publikatv,NO COMMENT: Estul Ucrainei sub controlul separatiştilor - http://t.co/JeiMl51oZw
456645537727393792,2014-04-17 04:09:14 +0000,publikatv,Curs Valutar: Euro din nou mai scump cu cinci bani  - http://t.co/e1HXnDVrE5
456643274858434561,2014-04-17 04:00:15 +0000,publikatv,Delegaţia Congresului SUA în frunte cu John Maccain soseşte astăzi la Chişinău  - http://t.co/GgbG7KmygA
456642519242006528,2014-04-17 03:57:15 +0000,publikatv,Revista Presei Internaţionale: O bancă rusească finanţează separatiştii din estul Ucrainei  - http://t.co/mpfi31uT6p
456641008239783938,2014-04-17 03:51:15 +0000,publikatv,Cum puteţi şti dacă ouăle de la tarabe sunt proaspete  - http://t.co/LfwZbQPICC
456638743265280001,2014-04-17 03:42:14 +0000,publikatv,"Horoscop: Berbecii sunt plini de energie, iar gemenii trăiesc o perioadă favorabilă pe plan sentimental  - http://t.co/Vu69Sop0bB"
456637990295461888,2014-04-17 03:39:15 +0000,publikatv,Liderii mondiali discută situaţia Ucrainei la Geneva - http://t.co/jjxFkckKAi
456636478978674688,2014-04-17 03:33:15 +0000,publikatv,"Soarele revine pe bolta cerului, iar maximele termice cresc în termometre  - http://t.co/NhhAmsFhga"
456633456684843008,2014-04-17 03:21:14 +0000,publikatv,Noapte cu schimb de focuri la Mariupol  - http://t.co/Sx70TNFTVf
456533800046968832,2014-04-16 20:45:14 +0000,publikatv,Efectele devastatoare ale consumului de marijuana. &quot;Două regiuni ale creierului se modifică&quot; - http://t.co/E5GE4HA8h7
ID,Posted at,Screen name,Text
423472362671992833,2014-01-15 15:10:53 +0000,jurnalmd,O persoană a fost găsită moartă la o stație de pe strada Gavriil Bănulescu Bodoni din Chișinău.... http://t.co/wGrEZsU4hk
423472162138095618,2014-01-15 15:10:05 +0000,jurnalmd,"Protest Jurnal TV la CCA: „Apărăm toată presa, nu doar pe noi”... http://t.co/bUk2egLW3E"
423437875179311104,2014-01-15 12:53:51 +0000,jurnalmd,"Cazul Jurnal TV: Reacția partenerilor externi, palmă pentru guvernare... http://t.co/vAYocggJ78"
423415377318522880,2014-01-15 11:24:27 +0000,jurnalmd,„Sute de milioane de lei sunt furaţi anual la Metalferos” http://t.co/pqrft1stmF
423412425849704448,2014-01-15 11:12:43 +0000,jurnalmd,"Numiri la Guvern; Un nou viceministru la Externe
http://t.co/ad5qrPhuPh"
423412059905085440,2014-01-15 11:11:16 +0000,jurnalmd,FOTO // Accident tragic la Sângerei: Trei tineri au decedat... http://t.co/jEQNksvBu2
423389040876871680,2014-01-15 09:39:48 +0000,jurnalmd,„Sute de milioane de lei sunt furaţi anual la Metalferos” http://t.co/c0SluAmp5U
423191645954514944,2014-01-14 20:35:25 +0000,jurnalmd,"Accident GRAV lângă Vatra. Șase oameni, inclusiv doi copii au MURIT... http://t.co/fk2mi94mSW"
423125437619777536,2014-01-14 16:12:20 +0000,jurnalmd,Am publicat 9 fotografii pe Facebook în albumul Concursul Republican de Atletism 2014 // 11 ianuarie http://t.co/ItGLKYiaWL
423089814485757954,2014-01-14 13:50:47 +0000,jurnalmd,"Prima victorie! Jurnal TV a revenit în pachetul de bază Sun TV!

Detalii:... http://t.co/2ZdXbz0nK7"
423089693463293954,2014-01-14 13:50:18 +0000,jurnalmd,"Prima victorie! Jurnal TV a revenit în pachetul de bază Sun TV!

Detalii:... http://t.co/n1bQXU5TYK"
423071676276826112,2014-01-14 12:38:42 +0000,jurnalmd,http://t.co/KXTxalYwTu
423043367455309824,2014-01-14 10:46:13 +0000,jurnalmd,"Statele Unite ale Americii sunt îngrijorate de excluderea bruscă a celor trei posturi de televiziune, inclusiv... http://t.co/XoFtgnhu6F"
423040856438734848,2014-01-14 10:36:14 +0000,jurnalmd,"În aceste moment, în fata sediului Consiliului Coordonator al Audiovizualului continuă protestul în legătură cu... http://t.co/gIkYr4RqoV"
423027414441013248,2014-01-14 09:42:49 +0000,jurnalmd,"Internauții și-au exprimat nu doar susținerea față de postul nostru de televiziune, care a fost exclus abuziv din... http://t.co/bVZU7mm3QJ"
423026339382185984,2014-01-14 09:38:33 +0000,jurnalmd,"Brazilianul Juninho Potiguara, primul transfer al Sheriff-ului http://t.co/TROOlfw7Sz"
422993307635945473,2014-01-14 07:27:18 +0000,jurnalmd,Val Butnaru: Lui Plahotniuc îi este frică; Vrea dispariția Jurnal TV... http://t.co/2FNBnU2heM
422784745097801728,2014-01-13 17:38:32 +0000,jurnalmd,"Gala Balonul de Aur // LIVE, ora 19:30 http://t.co/G9iPcI0BkO"
422750625353306112,2014-01-13 15:22:58 +0000,jurnalmd,"Štefan Füle: Jurnal TV - ținta unui atac politic

http://t.co/0bZZKEEoK3"
422744272253644801,2014-01-13 14:57:43 +0000,jurnalmd,"Demonstrează că ești cetățean activ! Susține Jurnal TV!

Dacă ești telespectator fidel al Jurnal TV, dacă vei... http://t.co/OAQrP6x0rO"
422724794849587200,2014-01-13 13:40:19 +0000,jurnalmd,Ora Expertizei - Atentat la adresa Jurnal TV. Consiliul Coordonator al Audiovizualului urmărește excluderea... http://t.co/bcZHebipQE
422717343072915456,2014-01-13 13:10:42 +0000,jurnalmd,Octavian Țîcu: Jurnal TV e sub o ploaie de pumni... http://t.co/gurn6R6pAS
422709727588384768,2014-01-13 12:40:27 +0000,jurnalmd,Jurnal TV rămâne în grila de programe a companiei StarNet. Informația a fost confirmată de administrația... http://t.co/vKzfvkEQIV
422705377470197760,2014-01-13 12:23:10 +0000,jurnalmd,"Jurnal TV exista, Jurnal TV esti tu! http://t.co/hzaDhNOiQz"
422703161770393601,2014-01-13 12:14:21 +0000,jurnalmd,Socor: Decizia CCA este dictată de interesele lui Plahotniuc... http://t.co/a0qeCzqa09
422697079954087936,2014-01-13 11:50:11 +0000,jurnalmd,"Susțineți revenirea Jurnal TV pe ecranele voastre!

Semnați petiția AICI:... http://t.co/ojaw2pFUCF"
422692122307743745,2014-01-13 11:30:29 +0000,jurnalmd,Al X-lea operator de cablu sistează emisia Jurnal TV. Telespectatorii ne anunță că DIC TV a stopat semnalul... http://t.co/JoIJW0Yjvw
422683270497579008,2014-01-13 10:55:19 +0000,jurnalmd,Cheianu: „Asistăm la un act de execuție publică”... http://t.co/d4c8wQ5H2N
422682629444349952,2014-01-13 10:52:46 +0000,jurnalmd,"""La fel ca mulți chișinăuieni m-am trezit ieri cu ecranul albastru când am vrut să mut pe canalul Jurnal TV.... http://t.co/N50WrZkN7d"
422681339125440512,2014-01-13 10:47:38 +0000,jurnalmd,„Vrem Jurnalul înapoi” și „Afară CCA” scandează oamenii în fața CCA... http://t.co/DIs4u22Jj4
422671906190266368,2014-01-13 10:10:09 +0000,jurnalmd,"Protestul de la CCA, LIVE pe Jurnal.md!

http://t.co/4JyKpHkR1d"
422664175739863041,2014-01-13 09:39:26 +0000,jurnalmd,JurnalTV nu mai este difuzat de un important operator de cablu http://t.co/NhdJnYZ9Zs
422663111930155008,2014-01-13 09:35:13 +0000,jurnalmd,"""Sistarea emiterii Jurnal TV de către mai mulți operatori de cablu a fost făcută la comanda oligarhului Vladimir... http://t.co/5gI6BGsWlR"
422662925703057408,2014-01-13 09:34:28 +0000,jurnalmd,Scrisoare deschisă privind sistarea ilegală a emisiei Jurnal TV... http://t.co/UHkywZ2ztq
422661285168181248,2014-01-13 09:27:57 +0000,jurnalmd,"În jumătate de oră, echipa Jurnal TV va protesta în fața CCA.
Susținerea voastră contează foarte mult pentru noi... http://t.co/BdxLSC9W0i"
422659635812659200,2014-01-13 09:21:24 +0000,jurnalmd,Încă un operator de cablu a exclus JurnalTV din grila sa de emisie http://t.co/qZTGfsAhnY
422658205911502848,2014-01-13 09:15:43 +0000,jurnalmd,"Le mulțumim mult colegilor din presă pentru susținerea acordată!

diez -... http://t.co/QoYrvt8APv"
422657912180191232,2014-01-13 09:14:33 +0000,jurnalmd,"Le mulțumim mult colegilor din presă pentru susținerea acordată!

Ziarul National -... http://t.co/3LCJJgISgp"
422657585200644096,2014-01-13 09:13:15 +0000,jurnalmd,"Le mulțumim mult colegilor din presă pentru susținerea acordată!

Unimedia portal de ştiri -... http://t.co/cnBCpvxiJ2"
422655380779307010,2014-01-13 09:04:29 +0000,jurnalmd,http://t.co/aEsziqkg2c
422654845623885825,2014-01-13 09:02:22 +0000,jurnalmd,"Echipa Jurnal TV multumeste tuturor oamenilor de buna credință pentru susținere, implicare si sprijin de care... http://t.co/qhaXyBMZiF"
422650612430278656,2014-01-13 08:45:33 +0000,jurnalmd,"Operatorii de cablu care au exclus Jurnal TV din pachatul de bază al ofertei: Sun TV, Satelit TV, Domino TV, Art... http://t.co/9c8UZcviut"
422644688286257152,2014-01-13 08:22:00 +0000,jurnalmd,http://t.co/Wv2mKTI4Zy
422640442656583680,2014-01-13 08:05:08 +0000,jurnalmd,"Stadionul Republican // Cât ne mai prostiți, domnilor guvernanți? http://t.co/nWl4df40Ac"
422638630629150720,2014-01-13 07:57:56 +0000,jurnalmd,"Jurnal TV NU și-a încetat activitatea! Postul nostru de televiziune continuă să emită, iar cei care doresc să ne... http://t.co/u2ldb1LnlF"
422638022069190656,2014-01-13 07:55:31 +0000,jurnalmd,Îi invităm pe toți cei care doresc să susțină JURNAL TV la o acțiune de protest în fața Consiliului Coordonator... http://t.co/oHmlBbOmqk
422630816984735744,2014-01-13 07:26:53 +0000,jurnalmd,"UPDATE! Încă un operator de cablu a exclus Jurnal TV din grila sa de emisie

Amintim că alți trei operatori de... http://t.co/CA5uAljWEn"
422537160177094656,2014-01-13 01:14:44 +0000,jurnalmd,Jurnal TV a fost EXCLUS din lista mai multor operatori de cablu!!!... http://t.co/s7RBn5u9Lg
422294437977268225,2014-01-12 09:10:14 +0000,jurnalmd,Moldova și-a confirmat participarea la Eurovision 2014 http://t.co/YqmU6LZPy8
422039730620874752,2014-01-11 16:18:07 +0000,jurnalmd,Imagini cu Porche-ul care a încercat să fugă de poliție http://t.co/supiMjb0Em
422039615973761024,2014-01-11 16:17:40 +0000,jurnalmd,Am publicat 67 fotografii pe Facebook în albumul Concursul Republican de Atletism 2014 // 11 ianuarie http://t.co/k5AXYQs9bB
421930857088053248,2014-01-11 09:05:30 +0000,jurnalmd,Lovitură dură pentru funcționarii publici din Rusia http://t.co/DXzyVnJE9M
421655896423268353,2014-01-10 14:52:54 +0000,jurnalmd,ATAC inadmisibil asupra Jurnal TV // DECLARAȚIE... http://t.co/PHZr1JnWPN
421655709617360896,2014-01-10 14:52:09 +0000,jurnalmd,"Tragedie la Căușeni: Fetiță lovită mortal de un autobuz, pe zebră http://t.co/bvuUnbHcU3"
421618489887948800,2014-01-10 12:24:15 +0000,jurnalmd,"ATENȚIE! Parametri modificați pentru recepționarea Jurnal TV!!!

Compania „Focus-Sat” a modificat parametrii... http://t.co/DS12O8sMPd"
421615723568312321,2014-01-10 12:13:16 +0000,jurnalmd,Atenție! Parametri modificați pentru recepționarea Jurnal TV http://t.co/GhrFqSTK8T
421615328926257152,2014-01-10 12:11:42 +0000,jurnalmd,Stati va primi peste 500 milioane dolari de la Kazahstan... http://t.co/TZ1Y4ChdoS
421567588582191104,2014-01-10 09:02:00 +0000,jurnalmd,Începe „curăţenia” în audiovizual „la comanda lui Plahotniuc”... http://t.co/18IQbNtqgm
421567499193163776,2014-01-10 09:01:38 +0000,jurnalmd,Despre cadavrul politic Ghimpu http://t.co/4jAWBWfqmh
421558189419536384,2014-01-10 08:24:39 +0000,jurnalmd,Rusificarea audiovizualului continuă // Vasile Năstase http://t.co/rLTPwdogkA
421309800727605249,2014-01-09 15:57:38 +0000,jurnalmd,"Emoţionant: Visul unui campion - Mulţumesc, Mamă! http://t.co/pVjqjCU1Yi"
421272505303568384,2014-01-09 13:29:26 +0000,jurnalmd,Rusificarea audiovizualului continuă // Vasile Năstase... http://t.co/2sRJeyPAYg
421272336478638081,2014-01-09 13:28:46 +0000,jurnalmd,Raport la Bruxelles: Fără vize în UE pentru moldoveni din mai 2014... http://t.co/2ZG6nzrg3X
421266616253288448,2014-01-09 13:06:02 +0000,jurnalmd,http://t.co/Ww0E9Owa8L
421228157450977280,2014-01-09 10:33:13 +0000,jurnalmd,Un bătrân accidentat a fost găsit mort pe marginea drumului http://t.co/q3hiHkp8qZ
421228073439072256,2014-01-09 10:32:53 +0000,jurnalmd,Dosar PENAL pentru referendumul din Găgăuzia: E samavolnicie... http://t.co/TKIPdzw93Z
421227989456527360,2014-01-09 10:32:33 +0000,jurnalmd,E timpul declarației veniturilor ilegale http://t.co/nC5A1oQrwk
421195993338482688,2014-01-09 08:25:24 +0000,jurnalmd,Germania vs RM:„Luxul” Angelei Merkel vs luxul judecătorilor moldoveni... http://t.co/PdVZeXIHrY
421195806629036032,2014-01-09 08:24:40 +0000,jurnalmd,"Propunerea CE de abolire a vizelor pentru moldoveni, discutată astăzi http://t.co/mFmUTQEwO8"
421184961119404032,2014-01-09 07:41:34 +0000,jurnalmd,"Cursul valutar pentru astăzi, 9 ianuarie: Euro scade http://t.co/6uNLYzJqwS"
420923825602048001,2014-01-08 14:23:55 +0000,jurnalmd,Proiectul Euroasiatic este un miraj al arhipelagului post-sovietic... http://t.co/QGL1aaUOKN
420923559230201857,2014-01-08 14:22:51 +0000,jurnalmd,Primele rezultate ale anchetei în cazul lui Michael Schumacher http://t.co/SZpiYmQEhi
420861519832698880,2014-01-08 10:16:20 +0000,jurnalmd,Intimidat pentru criticarea justiţiei; „E o atitudine stalinistă”... http://t.co/egBDZnm28r
420861439830523904,2014-01-08 10:16:01 +0000,jurnalmd,"„În Moldova sunt foarte multe legi bune, numai că ele nu lucrează” http://t.co/xCTGp4aq9k"
420741373822652416,2014-01-08 02:18:55 +0000,jurnalmd,Succes! Hai Moldova! http://t.co/AIuiugpcq9
420524356746231808,2014-01-07 11:56:34 +0000,jurnalmd,„Renunţăm la taxatori!” http://t.co/9HwBV7vQLs
420470999658672129,2014-01-07 08:24:32 +0000,jurnalmd,Radu Albot și-a aflat adversarul din calificările Australian Open 2014 http://t.co/N7ekDjkC5m
420468263479279617,2014-01-07 08:13:40 +0000,jurnalmd,"Băsescu, politicienilor din RM: „Fraţilor, hai să vă facem factura”... http://t.co/It4l8FWvfI"
420468163206074368,2014-01-07 08:13:16 +0000,jurnalmd,Stanislav Pavlovschi riscă sancțiuni pentru că a criticat judecătorii http://t.co/2wHyCbxAEQ
420468090837557250,2014-01-07 08:12:59 +0000,jurnalmd,Creştinii ortodocşi de rit vechi sărbătoresc Crăciunul... http://t.co/bTf7LXnZVs
420208551676493825,2014-01-06 15:01:40 +0000,jurnalmd,FC Veris revine la antrenamente; Trei meciuri amicale stabilite http://t.co/HD4R840vnp
420204526323245056,2014-01-06 14:45:40 +0000,jurnalmd,"Adrian Năstase, condamnat la patru ani de închisoare... http://t.co/bbWg8ceQyt"
420165628767383552,2014-01-06 12:11:06 +0000,jurnalmd,"Grupare criminală specializată în vânzarea bancnotelor false, reținută... http://t.co/bnQ4wu7cKR"
420165542813523968,2014-01-06 12:10:46 +0000,jurnalmd,Capitala va avea încasări mai mici în 2014 http://t.co/v7WNMOfUB6
420110439985336320,2014-01-06 08:31:48 +0000,jurnalmd,"Fabrică de vin din Hâncești, în faliment; Oamenii acuză ex-directorul... http://t.co/g6nurVJWwl"
420110369869156352,2014-01-06 08:31:32 +0000,jurnalmd,„Reformă cu procurori și judecători profund corupți - o iluzie” http://t.co/0yzglLYbFH
419483252303200256,2014-01-04 14:59:35 +0000,jurnalmd,Distincții bisericești acordate ilegal preoților http://t.co/dzVLmrA71g
419483209458413569,2014-01-04 14:59:25 +0000,jurnalmd,Vremea se va menține caldă și duminică http://t.co/YGcBDyERBs
419399585526591488,2014-01-04 09:27:07 +0000,jurnalmd,Cinci indivizi au atacat un pădurar; Starea sa este critică... http://t.co/3J4YSGHWlf
419399497303617536,2014-01-04 09:26:46 +0000,jurnalmd,Sindicaliștii cer majorarea salariilor profesorilor cu 50%!... http://t.co/ctHzCOtWud
419115844325486592,2014-01-03 14:39:38 +0000,jurnalmd,"Un deputat PLDM riscă închisoare pentru că și-a tăinuit averile!

Vezi despre cine e vorba:... http://t.co/G567k7qQIM"
419093928051093505,2014-01-03 13:12:33 +0000,jurnalmd,Cel mai provocator antrenament de fotbal în sală // VIDEO http://t.co/gA560zrC91
419089158687055872,2014-01-03 12:53:36 +0000,jurnalmd,"400 de euro pentru un permis de conducere

http://t.co/DKxpLKsFDw"
419042234764259328,2014-01-03 09:47:08 +0000,jurnalmd,„Reformă cu procurori și judecători profund corupți - o iluzie” http://t.co/xYabarpyJ7
418736144084258816,2014-01-02 13:30:51 +0000,jurnalmd,Bătaie cu sfârșit letal pentru un bărbat din Orhei http://t.co/uK80TxGg5m
418704005791899648,2014-01-02 11:23:08 +0000,jurnalmd,"Show-ul Jurnal TV de Revelion!

http://t.co/J7ds7oNdls http://t.co/FvnYfOFynG"
418702329446019072,2014-01-02 11:16:29 +0000,jurnalmd,"Patru tentative de suicid în prima zi a anului

http://t.co/uKqGUIchhW"
418657529019654146,2014-01-02 08:18:27 +0000,jurnalmd,În noul an moldovenii vor trebui să facă față unor noi scumpiri... http://t.co/1iLPoFT8c2
417997264716460032,2013-12-31 12:34:48 +0000,jurnalmd,Video emoţionant despre olimpicii moldoveni http://t.co/K9BodPSs4j
417642105494708224,2013-12-30 13:03:32 +0000,jurnalmd,ISTORIE: Radu Albot a acces pe tabloul principal de la ATP Chennai http://t.co/sLKpk3neBA
ID,Posted at,Screen name,Text
457028268454346752,2014-04-18 05:30:05 +0000,Timpul,"Secretarul de Stat american: SUA, UE și Ucraina NU au abandonat Crimeea http://t.co/mcyKMoWIUa"
457025749539909632,2014-04-18 05:20:04 +0000,Timpul,"R. Moldova este pregătită să ceară calitatea de candidat la aderare la UE, susține Leancă http://t.co/Ycvak4Q0Sa"
457023227710435328,2014-04-18 05:10:03 +0000,Timpul,„Rosselhoznadzor” va înăspri controlul produselor lactate din Râbniţa http://t.co/Iiuu0vSz90
457008124856381440,2014-04-18 04:10:02 +0000,Timpul,"Cele mai IMPORTANTE subiecte din TIMPUL de vineri, 18 aprilie http://t.co/UdxPrNX1AI"
456849590617407488,2014-04-17 17:40:04 +0000,Timpul,"VIDEO: VORBESC ROMÂNEȘTE, SUNT ROMÂN http://t.co/hcBXBJjK5W"
456834492179939328,2014-04-17 16:40:05 +0000,Timpul,Băsescu: Putin încalcă principiile dreptului internaţional http://t.co/xsL1G8u8R2
456811841197735936,2014-04-17 15:10:04 +0000,Timpul,Igor Corman: Ţările membre ale UE şi-au schimbat optica faţă de Moldova. Este un semnal de încurajare http://t.co/cRTvDQFumA
456809321599225856,2014-04-17 15:00:04 +0000,Timpul,"McCain, după întrevederea cu Candu: SUA vor continua să acorde sprijin substanţial R.Moldova http://t.co/4NKDaqDw7H"
456806807483482113,2014-04-17 14:50:04 +0000,Timpul,ȘTIREA ZILEI: Republica Moldova poate depune cererea de ADERARE la UE http://t.co/tyQ6SksF4i
456799252686336000,2014-04-17 14:20:03 +0000,Timpul,Putin nu recunoaște independența Transnistriei http://t.co/2OY29xQK6r
456789189607313408,2014-04-17 13:40:04 +0000,Timpul,Bruxelles-ul va purta consultări cu Moscova pe tema securităţii aprovizionărilor cu gaze http://t.co/ZtdlWOiFCE
456774094084931585,2014-04-17 12:40:05 +0000,Timpul,Cum se vede viitorul prin ochii unui adolescent român „fascist” din Transnistria http://t.co/7YniaVhXcf
456771577258844162,2014-04-17 12:30:05 +0000,Timpul,CNI verifică averea deputatului PLDM Ion Balan. Parlamentarul riscă amendă sau un an de închisoare http://t.co/zQC9OtBFk4
456769059619475456,2014-04-17 12:20:04 +0000,Timpul,Posturile de televiziune rusești retransmise pe teritoriul R. Moldova vor fi monitorizate de CCA http://t.co/RwD8NF8ACE
456766542122737664,2014-04-17 12:10:04 +0000,Timpul,Voluntarul zilei: Paula Chiriac http://t.co/5doJCSHPl9
456756480595591169,2014-04-17 11:30:05 +0000,Timpul,Drumurile din România au fost acoperite de zăpadă. Mulţi şoferi de TIR s-au văzut nevoiţi să tragă pe drea http://t.co/kZgvw3tZyE
456751444356382720,2014-04-17 11:10:05 +0000,Timpul,"Ponta afirmă că dacă Rusia va încorpora Transnistria, România nu va avea o poziție diferită față de UE sau http://t.co/TSslgUi40i"
456748926314377216,2014-04-17 11:00:04 +0000,Timpul,(FOTO) Senatorul John McCain la Chișinău: Noi vă susținem și credem în voi http://t.co/LHWaGVP3Vc
456746409752928256,2014-04-17 10:50:04 +0000,Timpul,(VIAȚA BATE FILMUL) Mediul de afaceri în Republica Moldova s-a înrăutățit în ultimii doi ani http://t.co/YkjwptYv97
456743890708885505,2014-04-17 10:40:04 +0000,Timpul,Preşedintele Judecătoriei raionului Glodeni prins în timp ce lua mită de la un șofer ce a condus băut http://t.co/qxp6Ll6rOJ
456741375262732288,2014-04-17 10:30:04 +0000,Timpul,"ÎNCOTRO? Credincioșii obligați să ia lumina de la Filat, în loc de Ierusalim http://t.co/YWFsHKRzBG"
456738862941745152,2014-04-17 10:20:05 +0000,Timpul,Primele țevi din gazoductul South Stream care au fost instalate pe teritoriul bulgăresc au dispărut http://t.co/HuyKcWdEq5
456728793252499456,2014-04-17 09:40:04 +0000,Timpul,Dan Dungaciu: Mingea se află în teritoriul Washingtonului http://t.co/RgzbfzICIg
456716204741492736,2014-04-17 08:50:03 +0000,Timpul,"Leancă pentru BBC: Nu cred că, în situația actuală, majoritatea populației din Transnistria vor să se alipea http://t.co/tEcZYOIDqA"
456711177448329216,2014-04-17 08:30:04 +0000,Timpul,Banca Naţională a Moldovei va pune în circulație monede noi http://t.co/5KFZebQgH2
456708658630787072,2014-04-17 08:20:04 +0000,Timpul,"Solicitarea Transnistriei de anexare la Rusia nu va primi foarte curând un răspuns de la Moscova, susține şeful http://t.co/3FgqF5RwU9"
456706143847337985,2014-04-17 08:10:04 +0000,Timpul,Oamenii legii atenționează: Peștele din piață este vândut în condiții insalubre (VIDEO) http://t.co/WZnQTjbzNO
456688528471392256,2014-04-17 07:00:04 +0000,Timpul,Deputat european: Următoarea victimă a agresiunii ruse ar putea fi Letonia http://t.co/OVuZ2HVynf
456680974286213120,2014-04-17 06:30:03 +0000,Timpul,Leancă îi îndeamnă pe vameși să fie mai drăguți cu moldovenii care vin acasă http://t.co/47rwhXAFBd
456673425029738496,2014-04-17 06:00:03 +0000,Timpul,"Miniștrii Transporturilor din Moldova, România și Ucraina au aprobat traseul Autostrăzii Inelare a Mării Negre http://t.co/IjtCfCjx2j"
456670914608783360,2014-04-17 05:50:05 +0000,Timpul,"Șefii diplomaţiei Rusiei, Ucrainei, Statelor Unite şi Uniunii Europene se întâlnesc la Geneva pentru a discut� http://t.co/dqGe4qUWr0"
456668398466777089,2014-04-17 05:40:05 +0000,Timpul,"John McCain preocupat de securitatea R. Moldova: Dacă europenii şi SUA nu vor avea o reacţie puternică, Putin v http://t.co/qeLwGAszJ8"
456665875441930240,2014-04-17 05:30:03 +0000,Timpul,"Moscovă iubită, mândră capitală… http://t.co/En7CAUikQA"
456663362743443456,2014-04-17 05:20:04 +0000,Timpul,Petrișor Peiu: Unirea cu Republica Moldova ar consolida economic țara reîntregită http://t.co/ZPDMzyfBuo
456660841702510593,2014-04-17 05:10:03 +0000,Timpul,O delegaţie a Congresului Statelor Unite ale Americii vine astăzi la Chișinău http://t.co/GcdAtosgbW
456658330887270401,2014-04-17 05:00:05 +0000,Timpul,(LIVE TEXT / GALERIE FOTO / VIDEO) Cel puţin patru oameni au murit în atacurile din această noapte de la Mariupo http://t.co/OJt3dAaPvq
456655808055353344,2014-04-17 04:50:03 +0000,Timpul,"Dacă Rusia intervine în Ucraina sau Transnistria, NATO ar putea oferi Georgiei și Republicii Moldova o perspecti http://t.co/SnF2twKLXE"
456645745047658496,2014-04-17 04:10:04 +0000,Timpul,"Personalitatea zilei. Alexandru Sturza, scriitor și diplomat http://t.co/aT3x5ebIx9"
456643236736401408,2014-04-17 04:00:06 +0000,Timpul,Calendar istoric. Pe 17 aprilie s-a născut Daffy Duck http://t.co/xYCVHOUA2T
456457002995052544,2014-04-16 15:40:04 +0000,Timpul,​NATO: Alianţa îşi intensifica zborurile AWACS deasupra României şi va lua toate măsurile necesare pentru a http://t.co/dNGB1XwsRj
456454483128504320,2014-04-16 15:30:03 +0000,Timpul,MAE din România ia notă cu îngrijorare de 'votul' exprimat în așa-zisul 'Soviet Suprem' de la Tiraspol http://t.co/ptVWVHbHtC
456449459593805825,2014-04-16 15:10:06 +0000,Timpul,Mitropolia șterge nasul politicienilor și anunță ca va suporta toate cheltuielile de aducere a Focului Sfânt http://t.co/tvn7d6qfpW
456436864891645952,2014-04-16 14:20:03 +0000,Timpul,"Ion Rusu, nașul lui Filat, cere 150 de mii de euro de la ziaristul care a publicat o investigație legată de el http://t.co/zWuSFv3F0l"
456434353631817731,2014-04-16 14:10:04 +0000,Timpul,"Ministerul rus de Externe se plânge că Franţa lansează ""acuzaţii gratuite"" la adresa Rusiei http://t.co/HrqY7Vpd3D"
456431839029125121,2014-04-16 14:00:05 +0000,Timpul,Ministrul german de Externe: Ocuparea clădirilor publice din estul Ucrainei provoacă reacţii ale forţelor de se http://t.co/OJytpLH6Ws
456429322723938304,2014-04-16 13:50:05 +0000,Timpul,Guvernul obligat de CEDO să achite unui lector de la Academia de Poliţie 6.000 de euro http://t.co/riGoo3BdB6
456426826567413760,2014-04-16 13:40:10 +0000,Timpul,Declaraţia Guvernului RM cu privire la adresarea regiunii transnistrene către Federaţia Rusă http://t.co/cxzcNZyqcx
456424289692942336,2014-04-16 13:30:05 +0000,Timpul,Securitatea ucraineană: Armata rusă are de gând să împuște 100-200 de oameni și invadeze Ucraina http://t.co/5Vu5MHJz4H
456421776608591872,2014-04-16 13:20:06 +0000,Timpul,Blog: Războiul Băsescu-Ponta face ţară praf http://t.co/hC5w1Iy7Tt
